frame,root x,root y,root z
25639,-0.901847,0.896611,2.695085
25640,-0.907226,0.895986,2.699186
25641,-0.912644,0.895349,2.703338
25642,-0.918104,0.894723,2.707575
25643,-0.923608,0.894131,2.711928
25644,-0.929156,0.893594,2.716431
25645,-0.934726,0.893121,2.721067
25646,-0.940312,0.892695,2.725807
25647,-0.94594,0.892303,2.730664
25648,-0.95164,0.891929,2.735651
25649,-0.957438,0.89156,2.740779
25650,-0.963361,0.891181,2.746062
25651,-0.969415,0.890758,2.751506
25652,-0.97558,0.890294,2.757101
25653,-0.981844,0.889836,2.762839
25654,-0.988193,0.889426,2.768708
25655,-0.994615,0.889109,2.7747
25656,-1.001098,0.888928,2.780805
25657,-1.007767,0.888889,2.787148
25658,-1.014656,0.888956,2.793764
25659,-1.021618,0.889115,2.800503
25660,-1.028507,0.889354,2.807213
25661,-1.035176,0.889658,2.813747
25662,-1.041479,0.890016,2.819954
25663,-1.047424,0.890445,2.825786
25664,-1.053131,0.890961,2.831353
25665,-1.058619,0.891542,2.836743
25666,-1.063905,0.892169,2.842043
25667,-1.069009,0.892821,2.84734
25668,-1.073948,0.893477,2.852724
25669,-1.078694,0.894147,2.858208
25670,-1.083224,0.894849,2.863728
25671,-1.087572,0.895576,2.869246
25672,-1.09177,0.896321,2.874724
25673,-1.095849,0.897075,2.880126
25674,-1.099842,0.897832,2.885412
25675,-1.103735,0.898607,2.890564
25676,-1.107497,0.899411,2.895606
25677,-1.111141,0.900225,2.900571
25678,-1.114679,0.90103,2.905492
25679,-1.118122,0.901808,2.910401
25680,-1.121482,0.90254,2.91533
25681,-1.124756,0.903247,2.920263
25682,-1.127933,0.903948,2.92517
25683,-1.131016,0.904621,2.930065
25684,-1.134006,0.905246,2.934962
25685,-1.136904,0.905802,2.939876
25686,-1.139714,0.906268,2.944821
25687,-1.142424,0.90665,2.949796
25688,-1.145033,0.906967,2.954788
25689,-1.147551,0.907215,2.959796
25690,-1.149988,0.90739,2.964821
25691,-1.152356,0.907489,2.96986
25692,-1.154663,0.907508,2.974914
25693,-1.15692,0.907445,2.979958
25694,-1.159119,0.907301,2.984989
25695,-1.161249,0.90708,2.990034
25696,-1.163295,0.906788,2.995123
25697,-1.165247,0.906428,3.000282
25698,-1.167091,0.906003,3.00554
25699,-1.168806,0.905503,3.010864
25700,-1.170398,0.904922,3.016227
25701,-1.171895,0.904273,3.021659
25702,-1.173325,0.903569,3.027196
25703,-1.174717,0.902823,3.032867
25704,-1.176098,0.902049,3.038707
25705,-1.177475,0.901228,3.044709
25706,-1.178825,0.900344,3.050846
25707,-1.180136,0.899419,3.057119
25708,-1.181397,0.898472,3.063528
25709,-1.182596,0.897524,3.070074
25710,-1.183721,0.896594,3.076759
25711,-1.184809,0.895652,3.083549
25712,-1.185876,0.894674,3.090438
25713,-1.186881,0.893695,3.097464
25714,-1.187782,0.892748,3.104666
25715,-1.188538,0.891867,3.112083
25716,-1.189107,0.891085,3.119754
25717,-1.189509,0.890351,3.127796
25718,-1.189781,0.889629,3.136202
25719,-1.189907,0.888973,3.144824
25720,-1.189874,0.888436,3.153511
25721,-1.189667,0.888071,3.162115
25722,-1.189271,0.887933,3.170486
25723,-1.188644,0.888062,3.178644
25724,-1.187789,0.888425,3.18671
25725,-1.18676,0.88896,3.194694
25726,-1.185611,0.889607,3.202601
25727,-1.184395,0.890305,3.210441
25728,-1.183168,0.890992,3.218219
25729,-1.181875,0.891712,3.225939
25730,-1.180463,0.892522,3.233598
25731,-1.178986,0.893383,3.241188
25732,-1.177495,0.894255,3.248703
25733,-1.176044,0.895097,3.256138
25734,-1.174685,0.89587,3.263487
25735,-1.173428,0.896569,3.270756
25736,-1.17223,0.897225,3.277952
25737,-1.171072,0.897852,3.285068
25738,-1.169934,0.898463,3.292096
25739,-1.168796,0.899071,3.299028
25740,-1.167639,0.899689,3.305858
25741,-1.166467,0.900333,3.312558
25742,-1.165296,0.900994,3.319131
25743,-1.164125,0.901652,3.325608
25744,-1.162954,0.902287,3.332023
25745,-1.161782,0.90288,3.338406
25746,-1.16061,0.903411,3.344792
25747,-1.159446,0.903893,3.351173
25748,-1.158292,0.904344,3.357524
25749,-1.157138,0.904752,3.363845
25750,-1.155972,0.905106,3.370135
25751,-1.154784,0.905394,3.376395
25752,-1.153563,0.905603,3.382625
25753,-1.152307,0.905727,3.388806
25754,-1.151024,0.905774,3.394934
25755,-1.14972,0.905755,3.401031
25756,-1.148397,0.90568,3.407122
25757,-1.14706,0.905557,3.41323
25758,-1.145712,0.905397,3.419377
25759,-1.144363,0.905193,3.425548
25760,-1.14301,0.904938,3.431724
25761,-1.141644,0.904635,3.437915
25762,-1.140252,0.90429,3.444137
25763,-1.138823,0.90391,3.450401
25764,-1.137347,0.903499,3.456721
25765,-1.135818,0.903047,3.463087
25766,-1.134244,0.90255,3.469487
25767,-1.132633,0.902017,3.47593
25768,-1.130995,0.901457,3.482425
25769,-1.129338,0.900881,3.488979
25770,-1.127673,0.900299,3.495602
25771,-1.126025,0.899692,3.502276
25772,-1.124392,0.89905,3.50899
25773,-1.122741,0.898392,3.515764
25774,-1.121039,0.897737,3.522618
25775,-1.119252,0.897105,3.529572
25776,-1.11735,0.896516,3.536644
25777,-1.115342,0.895957,3.54381
25778,-1.113258,0.895412,3.551048
25779,-1.111091,0.89489,3.558385
25780,-1.108831,0.8944,3.565849
25781,-1.106472,0.893951,3.573467
25782,-1.104006,0.893553,3.581266
25783,-1.101437,0.893209,3.589239
25784,-1.098772,0.892912,3.597361
25785,-1.096008,0.892656,3.605638
25786,-1.09314,0.892436,3.614072
25787,-1.090164,0.892247,3.622667
25788,-1.087078,0.892084,3.631429
25789,-1.083817,0.891906,3.640506
25790,-1.080373,0.891711,3.649928
25791,-1.076821,0.891547,3.659512
25792,-1.073238,0.891461,3.669074
25793,-1.069701,0.891502,3.678434
25794,-1.066285,0.891718,3.687408
25795,-1.063024,0.892151,3.695994
25796,-1.059861,0.892771,3.704337
25797,-1.056744,0.893519,3.712477
25798,-1.053619,0.894332,3.720453
25799,-1.050432,0.89515,3.728306
25800,-1.047131,0.895911,3.736075
25801,-1.043713,0.896637,3.743747
25802,-1.040219,0.897379,3.75129
25803,-1.036664,0.898126,3.75871
25804,-1.033062,0.898866,3.766012
25805,-1.029425,0.899588,3.773202
25806,-1.025769,0.900279,3.780288
25807,-1.022094,0.900945,3.787253
25808,-1.01839,0.901596,3.794089
25809,-1.014652,0.902227,3.800814
25810,-1.010876,0.902838,3.807445
25811,-1.007055,0.903426,3.814
25812,-1.003186,0.903987,3.820496
25813,-0.999255,0.904541,3.82693
25814,-0.995265,0.905094,3.833286
25815,-0.991231,0.905624,3.839566
25816,-0.987169,0.906108,3.845771
25817,-0.983094,0.906523,3.851902
25818,-0.979022,0.906848,3.857962
25819,-0.97495,0.907079,3.863939
25820,-0.970865,0.907234,3.869832
25821,-0.966767,0.907321,3.875652
25822,-0.962657,0.907347,3.881409
25823,-0.958536,0.90732,3.887116
25824,-0.954406,0.907248,3.892783
25825,-0.950279,0.907135,3.898397
25826,-0.946159,0.906975,3.903945
25827,-0.942027,0.906763,3.909442
25828,-0.937868,0.90649,3.914904
25829,-0.933664,0.906151,3.920344
25830,-0.929399,0.905737,3.925777
25831,-0.925102,0.905242,3.931188
25832,-0.92079,0.904671,3.936563
25833,-0.916433,0.904032,3.941916
25834,-0.912002,0.903336,3.947263
25835,-0.907465,0.902592,3.952617
25836,-0.902792,0.901811,3.957994
25837,-0.898024,0.900959,3.96336
25838,-0.893191,0.90002,3.968697
25839,-0.888253,0.899033,3.974041
25840,-0.883167,0.898039,3.979431
25841,-0.877892,0.897074,3.984902
25842,-0.872385,0.896179,3.990492
25843,-0.866669,0.895343,3.996222
25844,-0.86078,0.894533,4.002067
25845,-0.854703,0.893754,4.007994
25846,-0.848417,0.893009,4.01397
25847,-0.841906,0.892303,4.019962
25848,-0.835151,0.89164,4.025939
25849,-0.828121,0.890979,4.031944
25850,-0.820824,0.890308,4.03801
25851,-0.813301,0.889676,4.044092
25852,-0.805594,0.889131,4.050147
25853,-0.797743,0.888719,4.056129
25854,-0.78979,0.88849,4.061993
25855,-0.781637,0.888443,4.067773
25856,-0.773234,0.888542,4.073511
25857,-0.764687,0.888776,4.079177
25858,-0.756103,0.889132,4.084738
25859,-0.747591,0.8896,4.090164
25860,-0.739257,0.890169,4.095422
25861,-0.731063,0.890894,4.100462
25862,-0.722918,0.891795,4.105298
25863,-0.714843,0.892809,4.109999
25864,-0.706863,0.89387,4.114631
25865,-0.699001,0.894914,4.119261
25866,-0.691282,0.895876,4.123958
25867,-0.68368,0.896767,4.128734
25868,-0.676173,0.897641,4.133539
25869,-0.668785,0.898498,4.138342
25870,-0.661539,0.899339,4.143114
25871,-0.65446,0.900164,4.147826
25872,-0.647571,0.900974,4.152447
25873,-0.640924,0.90178,4.156941
25874,-0.634509,0.902584,4.161324
25875,-0.62826,0.903373,4.165647
25876,-0.622113,0.904132,4.16996
25877,-0.616003,0.904848,4.174313
25878,-0.609863,0.905508,4.178759
25879,-0.603681,0.906124,4.183302
25880,-0.597508,0.906711,4.187905
25881,-0.591371,0.907255,4.192548
25882,-0.585298,0.907742,4.197215
25883,-0.579319,0.908159,4.201887
25884,-0.573461,0.908493,4.206547
25885,-0.56775,0.90874,4.211202
25886,-0.562168,0.908911,4.215868
25887,-0.55668,0.909012,4.22054
25888,-0.551248,0.909048,4.225211
25889,-0.545836,0.909026,4.229877
25890,-0.540407,0.908951,4.234532
25891,-0.534993,0.908822,4.239167
25892,-0.529628,0.908634,4.243787
25893,-0.524283,0.908388,4.2484
25894,-0.518928,0.908082,4.253018
25895,-0.513535,0.907717,4.257651
25896,-0.508073,0.907291,4.262308
25897,-0.502544,0.906794,4.266962
25898,-0.496972,0.906224,4.271599
25899,-0.491361,0.905595,4.276251
25900,-0.485716,0.904918,4.280948
25901,-0.480041,0.904205,4.285722
25902,-0.474341,0.90347,4.290604
25903,-0.468643,0.902688,4.295578
25904,-0.462946,0.901842,4.300615
25905,-0.457221,0.900962,4.305728
25906,-0.451434,0.900074,4.310932
25907,-0.445553,0.899205,4.316241
25908,-0.439548,0.898384,4.321668
25909,-0.433436,0.897602,4.327199
25910,-0.427247,0.896838,4.332822
25911,-0.420965,0.896092,4.338549
25912,-0.414573,0.89537,4.344394
25913,-0.408057,0.894673,4.350369
25914,-0.4014,0.894005,4.356488
25915,-0.394588,0.893313,4.362742
25916,-0.387629,0.892584,4.369119
25917,-0.380546,0.89188,4.375627
25918,-0.373359,0.891265,4.382273
25919,-0.36609,0.890801,4.389064
25920,-0.358761,0.890552,4.396009
25921,-0.351262,0.890555,4.403221
25922,-0.343555,0.890765,4.410718
25923,-0.335766,0.891128,4.418361
25924,-0.328021,0.891585,4.42601
25925,-0.320447,0.89208,4.433527
25926,-0.31317,0.892556,4.440773
25927,-0.306245,0.893023,4.447764
25928,-0.299582,0.893526,4.454615
25929,-0.293089,0.894067,4.461334
25930,-0.286676,0.894647,4.467928
25931,-0.280252,0.895267,4.474403
25932,-0.273725,0.895929,4.480767
25933,-0.267083,0.896647,4.487006
25934,-0.260397,0.897421,4.49311
25935,-0.2537,0.898236,4.499096
25936,-0.247024,0.899075,4.504979
25937,-0.240401,0.89992,4.510775
25938,-0.233865,0.900756,4.5165
25939,-0.227425,0.9016,4.522154
25940,-0.221057,0.90247,4.527724
25941,-0.214742,0.903347,4.533206
25942,-0.208463,0.904212,4.5386
25943,-0.202203,0.905046,4.543901
25944,-0.195943,0.905831,4.549109
25945,-0.189695,0.906597,4.554211
25946,-0.183475,0.907366,4.559207
25947,-0.177273,0.908104,4.564112
25948,-0.171079,0.908778,4.568939
25949,-0.164883,0.909355,4.5737
25950,-0.158675,0.909801,4.57841
25951,-0.152437,0.910117,4.58305
25952,-0.146174,0.910332,4.587608
25953,-0.139908,0.910449,4.592101
25954,-0.133664,0.910474,4.596546
25955,-0.127464,0.910411,4.600962
25956,-0.121331,0.910265,4.605367
25957,-0.115293,0.910019,4.609743
25958,-0.109336,0.909667,4.614072
25959,-0.103424,0.909227,4.618373
25960,-0.097518,0.908717,4.622661
25961,-0.091581,0.908157,4.626953
25962,-0.085577,0.907565,4.631265
25963,-0.079552,0.906934,4.635591
25964,-0.073548,0.906249,4.639913
25965,-0.067512,0.905513,4.64424
25966,-0.061395,0.90473,4.648578
25967,-0.055146,0.903905,4.652933
25968,-0.048714,0.903041,4.657311
25969,-0.042119,0.902116,4.661685
25970,-0.035407,0.901123,4.666041
25971,-0.028562,0.900087,4.670415
25972,-0.021571,0.899034,4.67484
25973,-0.014417,0.897992,4.679351
25974,-0.007086,0.896986,4.683982
25975,0.000392,0.895995,4.688768
25976,0.007999,0.894995,4.693688
25977,0.015769,0.894005,4.698694
25978,0.023733,0.893044,4.703736
25979,0.031925,0.892133,4.708767
25980,0.040378,0.891289,4.713736
25981,0.049206,0.890445,4.718704
25982,0.058406,0.889572,4.723722
25983,0.067834,0.888748,4.728727
25984,0.077346,0.888051,4.733658
25985,0.086796,0.887559,4.738453
25986,0.096041,0.88735,4.743048
25987,0.105078,0.88747,4.747415
25988,0.114022,0.887865,4.751599
25989,0.122904,0.888466,4.755647
25990,0.131757,0.889201,4.759604
25991,0.140612,0.890001,4.763517
25992,0.149501,0.890796,4.767433
25993,0.158499,0.891623,4.771309
25994,0.167595,0.892545,4.7751
25995,0.176694,0.893531,4.778846
25996,0.185698,0.894552,4.782591
25997,0.194509,0.895578,4.786376
25998,0.203032,0.896579,4.790242
25999,0.211277,0.897571,4.794222
26000,0.219324,0.898581,4.798286
26001,0.22718,0.899596,4.802391
26002,0.234849,0.900602,4.806491
26003,0.242338,0.901585,4.81054
26004,0.249652,0.90253,4.814493
26005,0.256749,0.903451,4.818313
26006,0.263617,0.904363,4.822028
26007,0.270304,0.905251,4.825693
26008,0.276859,0.906102,4.829361
26009,0.283333,0.906902,4.833087
26010,0.289774,0.907636,4.836925
26011,0.296175,0.908322,4.840896
26012,0.302496,0.908971,4.844962
26013,0.308735,0.90957,4.849086
26014,0.314889,0.910101,4.85323
26015,0.320957,0.91055,4.857358
26016,0.326935,0.910899,4.861431
26017,0.332806,0.911151,4.865451
26018,0.338567,0.91132,4.869447
26019,0.344241,0.911406,4.873426
26020,0.349851,0.911409,4.877396
26021,0.355421,0.91133,4.881362
26022,0.360971,0.91117,4.885333
26023,0.36646,0.910927,4.889283
26024,0.37186,0.910599,4.893201
26025,0.377219,0.910189,4.897117
26026,0.382584,0.909699,4.901058
26027,0.388004,0.909133,4.905055
26028,0.393526,0.908492,4.909136
26029,0.399142,0.907755,4.913279
26030,0.404814,0.906915,4.917457
26031,0.410541,0.905998,4.92169
26032,0.416321,0.905029,4.925999
26033,0.422153,0.904035,4.930403
26034,0.428036,0.903041,4.934923
26035,0.433951,0.902013,4.939549
26036,0.439895,0.900924,4.944263
26037,0.445891,0.89981,4.949073
26038,0.451962,0.898705,4.953985
26039,0.458134,0.897643,4.959007
26040,0.46443,0.896658,4.964147
26041,0.470841,0.895738,4.969372
26042,0.477348,0.89485,4.974672
26043,0.483954,0.894005,4.980082
26044,0.490665,0.893215,4.985637
26045,0.497486,0.892488,4.991374
26046,0.504422,0.891837,4.997329
26047,0.511566,0.891217,5.003593
26048,0.518933,0.89061,5.010157
26049,0.52641,0.890068,5.016902
26050,0.533884,0.88964,5.023711
26051,0.54124,0.889379,5.030469
26052,0.548366,0.889335,5.037057
26053,0.555232,0.889548,5.043475
26054,0.561923,0.889985,5.049816
26055,0.568497,0.890588,5.056105
26056,0.575011,0.891299,5.062366
26057,0.581525,0.892059,5.068624
26058,0.588096,0.89281,5.074903
26059,0.594723,0.893584,5.081267
26060,0.601359,0.894435,5.08771
26061,0.607995,0.895334,5.094149
26062,0.614619,0.896256,5.100503
26063,0.621223,0.897173,5.106692
26064,0.627794,0.898059,5.112633
26065,0.634353,0.898914,5.118322
26066,0.640911,0.899761,5.123822
26067,0.647448,0.900603,5.129156
26068,0.653944,0.901445,5.134347
26069,0.660377,0.90229,5.139417
26070,0.666728,0.903142,5.144389
26071,0.672979,0.904028,5.149246
26072,0.679142,0.904949,5.153968
26073,0.685243,0.905874,5.158568
26074,0.691309,0.906769,5.163064
26075,0.697365,0.907603,5.16747
26076,0.703437,0.908342,5.171802
26077,0.709526,0.909003,5.17605
26078,0.71561,0.909617,5.180198
26079,0.721685,0.910169,5.184257
26080,0.727745,0.910645,5.188235
26081,0.733787,0.911029,5.192143
26082,0.739805,0.911308,5.195991
26083,0.745792,0.911474,5.199749
26084,0.75175,0.911537,5.203405
26085,0.75769,0.911508,5.20699
26086,0.76362,0.911401,5.210537
26087,0.769551,0.911225,5.214078
26088,0.775494,0.910994,5.217644
26089,0.781421,0.910709,5.221233
26090,0.787318,0.910362,5.224817
26091,0.793217,0.909947,5.228396
26092,0.799147,0.909459,5.231966
26093,0.805137,0.908894,5.235524
26094,0.811218,0.908246,5.239069
26095,0.817354,0.907496,5.242596
26096,0.823513,0.906644,5.246107
26097,0.829732,0.905715,5.249607
26098,0.83605,0.904731,5.253101
26099,0.842503,0.903718,5.256593
26100,0.84913,0.902699,5.260087
26101,0.855908,0.901643,5.263575
26102,0.862802,0.900525,5.267052
26103,0.869832,0.899377,5.270527
26104,0.877017,0.898231,5.274009
26105,0.884377,0.897118,5.27751
26106,0.891929,0.896071,5.281039
26107,0.899642,0.895045,5.284616
26108,0.907493,0.894008,5.288236
26109,0.915519,0.893003,5.291875
26110,0.923754,0.892078,5.295506
26111,0.932235,0.891278,5.299103
26112,0.940997,0.890648,5.302639
26113,0.950196,0.890177,5.306178
26114,0.959835,0.889827,5.309753
26115,0.969719,0.889601,5.313293
26116,0.979655,0.889505,5.31673
26117,0.989448,0.889542,5.319994
26118,0.998905,0.889716,5.323014
26119,1.00801,0.890079,5.325739
26120,1.016918,0.890636,5.328214
26121,1.025682,0.891327,5.330516
26122,1.03436,0.892089,5.33272
26123,1.043005,0.892862,5.334905
26124,1.051674,0.893583,5.337145
26125,1.060433,0.894274,5.339407
26126,1.069249,0.894986,5.341623
26127,1.078034,0.895709,5.343819
26128,1.086697,0.89643,5.34602
26129,1.095148,0.897137,5.348254
26130,1.103297,0.897817,5.350545
26131,1.111088,0.89847,5.352893
26132,1.118584,0.899105,5.355276
26133,1.125868,0.899725,5.357691
26134,1.133024,0.900336,5.360135
26135,1.140136,0.900941,5.362603
26136,1.147288,0.901544,5.365094
26137,1.154481,0.902152,5.367596
26138,1.161647,0.902763,5.370112
26139,1.16877,0.903368,5.372653
26140,1.175831,0.903959,5.375231
26141,1.182815,0.904528,5.377858
26142,1.189703,0.905067,5.380546
26143,1.196492,0.905603,5.383323
26144,1.203194,0.906146,5.386186
26145,1.209819,0.906668,5.389098
26146,1.216373,0.907138,5.392022
26147,1.222867,0.907524,5.394923
26148,1.229307,0.907796,5.397764
26149,1.235675,0.907958,5.400535
26150,1.241961,0.908033,5.403265
26151,1.248186,0.908025,5.405971
26152,1.25437,0.907937,5.408672
26153,1.260535,0.907772,5.411385
26154,1.2667,0.907533,5.414129
26155,1.272832,0.907214,5.416898
26156,1.278906,0.906813,5.419677
26157,1.284961,0.906335,5.422468
26158,1.291032,0.905786,5.425275
26159,1.297159,0.905171,5.428103
26160,1.303378,0.904495,5.430954
26161,1.309683,0.903735,5.433804
26162,1.316046,0.902883,5.436644
26163,1.322463,0.901964,5.439505
26164,1.328933,0.901007,5.442415
26165,1.335453,0.900039,5.445404
26166,1.342022,0.899087,5.448502
26167,1.348616,0.898123,5.451703
26168,1.355231,0.897119,5.454981
26169,1.361896,0.896104,5.458338
26170,1.368641,0.895107,5.461777
26171,1.375495,0.894156,5.465297
26172,1.382487,0.893279,5.468902
26173,1.389594,0.892462,5.472565
26174,1.396788,0.891676,5.476279
26175,1.404091,0.890937,5.480076
26176,1.411525,0.890258,5.483986
26177,1.419111,0.889652,5.488039
26178,1.426871,0.889132,5.492266
26179,1.434939,0.888663,5.496744
26180,1.443324,0.888228,5.501463
26181,1.451862,0.887867,5.506325
26182,1.460387,0.887617,5.511233
26183,1.468734,0.88752,5.516088
26184,1.476738,0.887614,5.520792
26185,1.48435,0.887943,5.525359
26186,1.491693,0.888484,5.529868
26187,1.498858,0.889177,5.534324
26188,1.505936,0.889962,5.538732
26189,1.513019,0.890776,5.543095
26190,1.520196,0.891561,5.547418
26191,1.527485,0.892336,5.551744
26192,1.534814,0.893155,5.556078
26193,1.542148,0.894004,5.560368
26194,1.549449,0.894871,5.56456
26195,1.55668,0.895743,5.568601
26196,1.563804,0.896606,5.572438
26197,1.570822,0.897464,5.57604
26198,1.577766,0.89833,5.579445
26199,1.58464,0.8992,5.582698
26200,1.591449,0.900073,5.585848
26201,1.598197,0.900945,5.58894
26202,1.604888,0.901816,5.592023
26203,1.61149,0.90271,5.595099
26204,1.617993,0.903633,5.598132
26205,1.624435,0.904556,5.601108
26206,1.630854,0.90545,5.604013
26207,1.637291,0.906285,5.606835
26208,1.643784,0.907033,5.60956
26209,1.650342,0.907706,5.612181
26210,1.656936,0.908331,5.614708
26211,1.663546,0.908898,5.617151
26212,1.670155,0.909396,5.619521
26213,1.676744,0.909814,5.62183
26214,1.683293,0.910142,5.624087
26215,1.689807,0.910381,5.626273
26216,1.696302,0.91054,5.628377
26217,1.702777,0.91062,5.630419
26218,1.70923,0.91062,5.632419
26219,1.71566,0.910544,5.634399
26220,1.722064,0.910391,5.63638
26221,1.728414,0.910155,5.638375
26222,1.734706,0.909835,5.640371
26223,1.740974,0.909438,5.642347
26224,1.747254,0.90897,5.644281
26225,1.753582,0.908438,5.646151
26226,1.759992,0.907849,5.647938
26227,1.766451,0.907189,5.649628
26228,1.772923,0.906448,5.651235
26229,1.779443,0.905644,5.65278
26230,1.786045,0.904791,5.65428
26231,1.792764,0.903906,5.655755
26232,1.799634,0.903005,5.657225
26233,1.80664,0.90206,5.658691
26234,1.81375,0.901055,5.660139
26235,1.820976,0.900018,5.661563
26236,1.828333,0.898976,5.662954
26237,1.835834,0.897959,5.664305
26238,1.843491,0.896995,5.665611
26239,1.851278,0.896065,5.666894
26240,1.85918,0.895143,5.668168
26241,1.867225,0.894246,5.669401
26242,1.875443,0.893389,5.670567
26243,1.883862,0.89259,5.671636
26244,1.892511,0.891865,5.672579
26245,1.901488,0.891136,5.673426
26246,1.910788,0.890372,5.674207
26247,1.92029,0.889665,5.674892
26248,1.929871,0.889108,5.675448
26249,1.939409,0.888791,5.675846
26250,1.948783,0.888807,5.676053
26251,1.95803,0.889271,5.676048
26252,1.967255,0.890134,5.67585
26253,1.976437,0.891237,5.675493
26254,1.985556,0.892424,5.675011
26255,1.994592,0.893536,5.674439
26256,2.003524,0.894416,5.673809
26257,2.012374,0.89506,5.673055
26258,2.021162,0.895591,5.672135
26259,2.029867,0.896049,5.671125
26260,2.038468,0.896469,5.670098
26261,2.046942,0.89689,5.669129
26262,2.05527,0.897348,5.668291
26263,2.063444,0.897827,5.667586
26264,2.07148,0.898293,5.666957
26265,2.079389,0.89876,5.666384
26266,2.087186,0.899239,5.665852
26267,2.094881,0.899744,5.665342
26268,2.102487,0.900285,5.664838
26269,2.109983,0.900876,5.664327
26270,2.117355,0.901509,5.663824
26271,2.124626,0.902167,5.663342
26272,2.131818,0.902833,5.6629
26273,2.138954,0.903491,5.662512
26274,2.146058,0.904122,5.662196
26275,2.153125,0.904749,5.661963
26276,2.160137,0.905389,5.661802
26277,2.167092,0.906021,5.661696
26278,2.173993,0.906621,5.661628
26279,2.180837,0.907166,5.661582
26280,2.187625,0.907635,5.661541
26281,2.194336,0.908041,5.661518
26282,2.200964,0.908405,5.661532
26283,2.207537,0.908714,5.661567
26284,2.21408,0.908957,5.661609
26285,2.22062,0.90912,5.661643
26286,2.227182,0.909192,5.661657
26287,2.233734,0.909166,5.661664
26288,2.240249,0.909053,5.661679
26289,2.24676,0.90886,5.661686
26290,2.253302,0.908596,5.661672
26291,2.259909,0.90827,5.66162
26292,2.266615,0.90789,5.661516
26293,2.273413,0.907443,5.661344
26294,2.280274,0.906918,5.661114
26295,2.287199,0.906331,5.660846
26296,2.294192,0.905696,5.660562
26297,2.301256,0.905029,5.660283
26298,2.308392,0.904343,5.66003
26299,2.315574,0.903618,5.65982
26300,2.322793,0.902839,5.659639
26301,2.330082,0.902026,5.659463
26302,2.337475,0.901203,5.659268
26303,2.345004,0.90039,5.659028
26304,2.352702,0.899609,5.65872
26305,2.360536,0.898862,5.658335
26306,2.368473,0.898131,5.657889
26307,2.376546,0.897411,5.6574
26308,2.384789,0.896696,5.656882
26309,2.393236,0.895981,5.656351
26310,2.40192,0.895261,5.655822
26311,2.410893,0.894423,5.655291
26312,2.420138,0.893451,5.654744
26313,2.429587,0.892479,5.654184
26314,2.439172,0.891642,5.653614
26315,2.448824,0.891075,5.653037
26316,2.458476,0.890915,5.652457
26317,2.468214,0.891272,5.651866
26318,2.47811,0.892059,5.65126
26319,2.488074,0.893117,5.650647
26320,2.498015,0.894285,5.650036
26321,2.50784,0.895405,5.649434
26322,2.517459,0.896316,5.648851
26323,2.526928,0.897027,5.648339
26324,2.536331,0.89767,5.647902
26325,2.545619,0.898264,5.647474
26326,2.554743,0.898828,5.646991
26327,2.563654,0.899384,5.646389
26328,2.572304,0.89995,5.6456
26329,2.580677,0.900523,5.644616
26330,2.588811,0.901085,5.643487
26331,2.596731,0.901638,5.642236
26332,2.604466,0.902184,5.640892
26333,2.612041,0.902722,5.639479
26334,2.619485,0.903255,5.638023
26335,2.626766,0.903786,5.636504
26336,2.633858,0.904317,5.634899
26337,2.64079,0.90484,5.633225
26338,2.647594,0.905351,5.631501
26339,2.654301,0.905843,5.629743
26340,2.660942,0.90631,5.627971
26341,2.667492,0.906758,5.626196
26342,2.673922,0.907192,5.624405
26343,2.680254,0.907607,5.622582
26344,2.686512,0.907998,5.620708
26345,2.692722,0.908362,5.618766
26346,2.698905,0.908692,5.616736
26347,2.705062,0.908998,5.614604
26348,2.711174,0.909284,5.612384
26349,2.717236,0.909542,5.610094
26350,2.723244,0.909763,5.607756
26351,2.729193,0.909939,5.60539
26352,2.73508,0.910059,5.603018
26353,2.740869,0.91013,5.600656
26354,2.746558,0.910158,5.598292
26355,2.752189,0.91014,5.595901
26356,2.757802,0.910073,5.593456
26357,2.763441,0.909953,5.590932
26358,2.769146,0.909777,5.588303
26359,2.774888,0.909556,5.585596
26360,2.780628,0.909297,5.582839
26361,2.786392,0.908985,5.580003
26362,2.792209,0.908605,5.577058
26363,2.798105,0.908145,5.573976
26364,2.80411,0.907589,5.570728
26365,2.810204,0.906924,5.56732
26366,2.816362,0.906158,5.563777
26367,2.8226,0.905311,5.560097
26368,2.828934,0.904403,5.556278
26369,2.83538,0.903454,5.552318
26370,2.841954,0.902484,5.548214
26371,2.848647,0.901451,5.543993
26372,2.855445,0.900331,5.53966
26373,2.862354,0.899169,5.535186
26374,2.869384,0.898014,5.530541
26375,2.876541,0.896912,5.525696
26376,2.883834,0.895911,5.52062
26377,2.891388,0.894945,5.515264
26378,2.899222,0.893964,5.509643
26379,2.907185,0.893037,5.503822
26380,2.915122,0.892231,5.497864
26381,2.922883,0.891614,5.491836
26382,2.930314,0.891255,5.485801
26383,2.937383,0.891192,5.479714
26384,2.944205,0.891381,5.473511
26385,2.95085,0.891758,5.467238
26386,2.957388,0.892264,5.460937
26387,2.963887,0.892837,5.454653
26388,2.970419,0.893416,5.448429
26389,2.976994,0.894049,5.44219
26390,2.983559,0.894796,5.435887
26391,2.990087,0.895609,5.4296
26392,2.996548,0.896444,5.42341
26393,3.002914,0.897255,5.417397
26394,3.009158,0.897997,5.411642
26395,3.015256,0.898668,5.406158
26396,3.021228,0.899304,5.400884
